Key,Host_Key,Distrito,Barrio,Tipo_Inmueble,Precio,Min_Nights,Anuncios_Totales_del_Host,Capacidad,Dormitorios,Camas,Baños,Precio/Capacidad
52293082,421086677,Casco_Antiguo,San Bartolomé,Inmueble_Completo,106,1,16,4.0,1.0,1.0,1.0,26.5
52293375,421086677,Nervion,an Roque,Inmueble_Completo,125,1,16,5.0,2.0,2.0,1.0,25.0
52588707,38114819,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",Inmueble_Completo,107,2,2,4.0,1.0,2.0,1.0,26.75
52293987,421086677,Casco_Antiguo,Santa Catalina,Inmueble_Completo,125,1,16,5.0,2.0,2.0,1.0,25.0
52294107,421086677,Casco_Antiguo,San Bartolomé,Inmueble_Completo,117,1,16,5.0,2.0,2.0,1.0,23.4
53004187,418855812,Casco_Antiguo,Alfalfa,Inmueble_Completo,105,3,3,4.0,1.0,2.0,1.0,26.25
52590484,278293953,Triana,Triana Este,Inmueble_Completo,62,1,1,2.0,1.0,2.0,,31.0
52754094,427079984,Casco_Antiguo,San Bartolomé,Inmueble_Completo,54,2,1,2.0,1.0,1.0,1.0,27.0
53010013,182169184,Casco_Antiguo,Museo,Inmueble_Completo,66,1,17,3.0,1.0,2.0,1.0,22.0
52757650,104654818,Casco_Antiguo,Museo,Inmueble_Completo,247,2,4,,,,,
53017850,209748933,Casco_Antiguo,San Vicente,Inmueble_Completo,213,2,35,5.0,3.0,4.0,2.0,42.6
53018598,421086677,Nervion,an Roque,Inmueble_Completo,153,1,16,4.0,1.0,1.0,1.0,38.25
52769723,56838814,Casco_Antiguo,San Vicente,Inmueble_Completo,158,1,30,3.0,1.0,2.0,,52.666666666666664
53019517,170512874,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",Inmueble_Completo,174,1,112,6.0,2.0,4.0,,29.0
52769855,427207000,Triana,Triana Este,Inmueble_Completo,63,2,1,2.0,1.0,1.0,1.0,31.5
52790977,359234593,Casco_Antiguo,Santa Cruz,Inmueble_Completo,298,2,6,6.0,3.0,4.0,3.0,49.666666666666664
52604202,425831325,Casco_Antiguo,Santa Cruz,Inmueble_Completo,165,1,1,,,,,
53020095,418855812,Casco_Antiguo,Alfalfa,Inmueble_Completo,116,2,3,4.0,1.0,2.0,1.0,29.0
52608480,425579986,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",Inmueble_Completo,116,2,1,5.0,2.0,3.0,1.0,23.2
52793413,189203635,Casco_Antiguo,Arenal,Inmueble_Completo,77,1,9,5.0,,5.0,,15.4
53022503,301473052,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,69,1,26,6.0,2.0,3.0,2.0,11.5
52800476,366687809,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,143,2,6,5.0,1.0,2.0,,28.6
53022735,9464382,Casco_Antiguo,San Bartolomé,Inmueble_Completo,70,2,10,4.0,1.0,1.0,1.0,17.5
52609030,169152841,Bellavista_La_Palmera,"Sector Sur, La Palmera, Reina Mercedes",Inmueble_Completo,200,2,1,5.0,2.0,3.0,1.0,40.0
52609551,196575480,Triana,Triana Oeste,Habitacion_Privada,102,1,3,2.0,1.0,1.0,1.0,51.0
53031763,35086684,Casco_Antiguo,San Bartolomé,Inmueble_Completo,218,3,5,6.0,3.0,5.0,2.0,36.333333333333336
52821765,335858031,Casco_Antiguo,Santa Cruz,Habitacion_Privada,43,1,2,2.0,1.0,1.0,1.0,21.5
52823926,335858031,Casco_Antiguo,Santa Cruz,Habitacion_Privada,36,1,2,1.0,1.0,1.0,1.0,36.0
53040969,14958822,Bellavista_La_Palmera,"Sector Sur, La Palmera, Reina Mercedes",Inmueble_Completo,145,1,135,8.0,3.0,5.0,2.0,18.125
52623258,7222663,Casco_Antiguo,Alfalfa,Inmueble_Completo,81,1,13,4.0,,2.0,1.0,20.25
53043960,429398006,Casco_Antiguo,Alfalfa,Inmueble_Completo,145,2,1,,,,,
52625490,426004985,Casco_Antiguo,Alfalfa,Inmueble_Completo,90,1,1,3.0,1.0,2.0,1.0,30.0
52826171,427197116,Casco_Antiguo,Santa Cruz,Inmueble_Completo,300,1,10,3.0,1.0,2.0,,100.0
53044314,39930103,Casco_Antiguo,San Vicente,Habitacion_Privada,85,1,4,2.0,1.0,2.0,1.0,42.5
53047656,182169184,Casco_Antiguo,San Gil,Inmueble_Completo,95,1,17,4.0,2.0,3.0,2.0,23.75
52626246,25593726,Casco_Antiguo,Feria,Inmueble_Completo,91,2,4,10.0,4.0,8.0,2.0,9.1
53053274,124061567,Nervion,La Buhaira,Inmueble_Completo,82,4,2,2.0,1.0,1.0,1.0,41.0
52628329,93642325,Casco_Antiguo,Museo,Inmueble_Completo,117,2,2,4.0,1.0,3.0,1.0,29.25
52850904,427904817,Casco_Antiguo,Alfalfa,Inmueble_Completo,92,2,1,4.0,2.0,3.0,1.0,23.0
53055806,429492198,Casco_Antiguo,Arenal,Inmueble_Completo,125,1,1,,,,,
52629299,182169184,Casco_Antiguo,San Bartolomé,Habitacion_Privada,77,1,17,2.0,1.0,2.0,1.0,38.5
52629322,182169184,Casco_Antiguo,Santa Cruz,Habitacion_Privada,75,1,17,2.0,1.0,2.0,1.0,37.5
52629336,182169184,Casco_Antiguo,San Bartolomé,Habitacion_Privada,85,1,17,2.0,1.0,1.0,1.0,42.5
52629357,182169184,Casco_Antiguo,Santa Cruz,Habitacion_Privada,72,1,17,2.0,1.0,2.0,1.0,36.0
53375445,432129450,Casco_Antiguo,Alfalfa,Inmueble_Completo,374,1,17,6.0,2.0,3.0,2.0,62.333333333333336
53056788,429056753,Casco_Antiguo,Santa Catalina,Inmueble_Completo,94,1,2,4.0,1.0,1.0,1.0,23.5
53375675,432129450,Casco_Antiguo,Alfalfa,Inmueble_Completo,250,1,17,4.0,1.0,1.0,1.0,62.5
53375787,432129450,Casco_Antiguo,Alfalfa,Inmueble_Completo,214,1,17,4.0,1.0,1.0,1.0,53.5
53377514,68794478,Casco_Antiguo,San Bartolomé,Inmueble_Completo,59,1,7,4.0,1.0,2.0,1.0,14.75
53391666,56950538,Triana,Triana Este,Inmueble_Completo,71,5,2,,,,,
53392600,170512874,Triana,Triana Casco Antiguo,Inmueble_Completo,237,1,112,,,,,
52862320,19236788,Casco_Antiguo,Alfalfa,Inmueble_Completo,309,2,1,6.0,3.0,5.0,2.0,51.5
52862338,94842213,Triana,Barrio León,Inmueble_Completo,57,3,7,2.0,1.0,1.0,1.0,28.5
52869856,371906225,Casco_Antiguo,Santa Cruz,Inmueble_Completo,55,31,6,2.0,1.0,1.0,1.0,27.5
52874324,269512747,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,96,2,27,3.0,2.0,2.0,,32.0
53058732,313507914,Casco_Antiguo,Museo,Inmueble_Completo,83,2,3,2.0,1.0,2.0,1.0,41.5
53073801,183727598,Este_Alcosa_Torreblanca,"Colores, Entreparques",Inmueble_Completo,96,3,1,5.0,3.0,4.0,2.0,19.2
52890786,80677871,Triana,Triana Casco Antiguo,Inmueble_Completo,54,2,4,2.0,1.0,1.0,1.0,27.0
52894501,135478329,Casco_Antiguo,Santa Cruz,Inmueble_Completo,84,1,1,2.0,1.0,2.0,1.0,42.0
52897781,43776522,Nervion,La Buhaira,Inmueble_Completo,221,1,3,7.0,2.0,4.0,2.0,31.571428571428573
53396410,301473052,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,87,1,26,4.0,1.0,2.0,1.0,21.75
53399404,5406544,Casco_Antiguo,San Vicente,Inmueble_Completo,138,3,15,5.0,2.0,3.0,2.0,27.6
53407226,423182540,Casco_Antiguo,San Vicente,Inmueble_Completo,69,2,6,4.0,2.0,2.0,2.0,17.25
53092020,85438357,Triana,Triana Casco Antiguo,Inmueble_Completo,191,2,1,6.0,2.0,3.0,1.0,31.833333333333332
53407626,432433672,Casco_Antiguo,Alfalfa,Inmueble_Completo,142,1,1,6.0,2.0,,1.0,23.666666666666668
52910008,224267464,Casco_Antiguo,San Vicente,Inmueble_Completo,92,3,17,2.0,1.0,2.0,1.0,46.0
52910653,224267464,Casco_Antiguo,San Vicente,Inmueble_Completo,146,3,17,4.0,2.0,3.0,1.0,36.5
52910742,224267464,Casco_Antiguo,San Vicente,Inmueble_Completo,109,3,17,4.0,2.0,3.0,1.0,27.25
53162185,371908133,Casco_Antiguo,Museo,Inmueble_Completo,155,1,5,5.0,2.0,3.0,,31.0
53163628,178018902,Triana,Triana Casco Antiguo,Inmueble_Completo,256,2,2,6.0,3.0,6.0,3.0,42.666666666666664
53164844,245274103,Casco_Antiguo,Feria,Inmueble_Completo,149,2,6,6.0,2.0,4.0,1.0,24.833333333333332
53408976,432442482,Casco_Antiguo,Santa Cruz,Inmueble_Completo,88,1,1,4.0,1.0,3.0,1.0,22.0
53409721,91039666,Casco_Antiguo,Santa Cruz,Inmueble_Completo,409,1,33,2.0,1.0,1.0,1.0,204.5
53412294,432468466,Casco_Antiguo,Santa Cruz,Inmueble_Completo,136,1,1,4.0,1.0,2.0,1.0,34.0
53165093,270043127,Triana,Triana Casco Antiguo,Inmueble_Completo,187,2,3,5.0,2.0,4.0,1.0,37.4
53412665,84152128,Triana,Triana Este,Habitacion_Privada,148,1,5,2.0,1.0,1.0,2.0,74.0
52925913,320280,Los_Remedios,Los Remedios,Inmueble_Completo,83,3,2,7.0,3.0,5.0,2.0,11.857142857142858
53166710,426044501,Triana,Triana Casco Antiguo,Inmueble_Completo,90,1,3,2.0,1.0,1.0,,45.0
52928049,14958822,Casco_Antiguo,Santa Cruz,Inmueble_Completo,117,2,135,4.0,1.0,2.0,1.0,29.25
52950124,113546787,Casco_Antiguo,Feria,Inmueble_Completo,112,2,24,4.0,2.0,3.0,1.0,28.0
53426504,113546787,Triana,Triana Casco Antiguo,Inmueble_Completo,145,2,24,4.0,2.0,3.0,2.0,36.25
53427986,39930103,Casco_Antiguo,"Encarnación, Regina",Habitacion_Privada,79,2,4,2.0,1.0,,,39.5
53168903,44409089,Nervion,Huerta del Pilar,Habitacion_Privada,37,1,2,3.0,1.0,2.0,1.0,12.333333333333334
53446606,424793868,Nervion,Ciudad Jardín,Inmueble_Completo,194,2,1,6.0,3.0,4.0,2.0,32.333333333333336
52976531,51048225,Casco_Antiguo,San Bartolomé,Inmueble_Completo,96,1,105,4.0,1.0,2.0,1.0,24.0
52979576,14958822,Bellavista_La_Palmera,"Sector Sur, La Palmera, Reina Mercedes",Inmueble_Completo,187,1,135,7.0,3.0,6.0,2.0,26.714285714285715
53171123,80817564,Casco_Antiguo,Alfalfa,Inmueble_Completo,66,2,5,3.0,1.0,2.0,1.0,22.0
52979824,14958822,Bellavista_La_Palmera,"Sector Sur, La Palmera, Reina Mercedes",Inmueble_Completo,95,1,135,4.0,1.0,2.0,1.0,23.75
53452228,432821111,Macarena,"León XIII, Los Naranjos",Inmueble_Completo,129,2,2,4.0,1.0,3.0,1.0,32.25
53454028,432821111,Casco_Antiguo,Alfalfa,Inmueble_Completo,167,2,2,6.0,3.0,5.0,2.0,27.833333333333332
53177851,408725068,Casco_Antiguo,San Bartolomé,Inmueble_Completo,103,2,2,2.0,1.0,1.0,1.0,51.5
53179373,269512747,Casco_Antiguo,Santa Cruz,Inmueble_Completo,153,2,27,4.0,2.0,4.0,2.0,38.25
53458372,18376442,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,65,1,9,4.0,1.0,1.0,1.0,16.25
53189607,996454,Casco_Antiguo,"Encarnación, Regina",Habitacion_Privada,55,2,24,2.0,1.0,1.0,2.0,27.5
53189966,996454,Casco_Antiguo,Alfalfa,Habitacion_Privada,44,2,24,2.0,1.0,1.0,2.0,22.0
52981314,14958822,Bellavista_La_Palmera,"Sector Sur, La Palmera, Reina Mercedes",Inmueble_Completo,141,1,135,6.0,2.0,4.0,1.0,23.5
52981331,14958822,Bellavista_La_Palmera,"Sector Sur, La Palmera, Reina Mercedes",Inmueble_Completo,154,1,135,5.0,2.0,3.0,1.0,30.8
53461413,227510527,Triana,Triana Casco Antiguo,Inmueble_Completo,97,2,7,2.0,1.0,1.0,1.0,48.5
53190129,996454,Casco_Antiguo,Alfalfa,Habitacion_Privada,44,2,24,2.0,1.0,1.0,2.0,22.0
53468988,18790691,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",Habitacion_Privada,60,3,2,2.0,1.0,1.0,1.0,30.0
53207981,13964394,Triana,Triana Este,Inmueble_Completo,73,2,1,4.0,2.0,2.0,1.0,18.25
53469398,287871445,Casco_Antiguo,Santa Cruz,Inmueble_Completo,124,2,28,4.0,2.0,4.0,,31.0
53212549,430795818,Triana,Triana Casco Antiguo,Habitacion_Privada,30,2,2,2.0,1.0,2.0,1.0,15.0
53472248,54707660,Casco_Antiguo,Santa Cruz,Inmueble_Completo,220,1,29,2.0,1.0,1.0,1.0,110.0
53474194,18376442,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,119,1,9,6.0,2.0,3.0,1.0,19.833333333333332
52982205,425030236,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,112,2,2,4.0,1.0,3.0,1.0,28.0
53224112,426044501,Triana,Triana Casco Antiguo,Inmueble_Completo,109,1,3,3.0,1.0,2.0,1.0,36.333333333333336
52985254,192737748,San_Pablo_Santa_Justa,"Carretera de Carmona, María Auxiliadora, Fontanal",Inmueble_Completo,99,2,1,2.0,1.0,1.0,1.0,49.5
52985796,14958822,Casco_Antiguo,Alfalfa,Inmueble_Completo,227,2,135,4.0,2.0,2.0,2.0,56.75
53227957,9996044,Casco_Antiguo,San Julián,Inmueble_Completo,134,3,2,4.0,2.0,2.0,1.0,33.5
52987225,18685197,Casco_Antiguo,Santa Cruz,Inmueble_Completo,181,2,1,4.0,2.0,3.0,1.0,45.25
52988443,88245145,Nervion,San Bernardo,Inmueble_Completo,107,2,5,5.0,2.0,4.0,2.0,21.4
53236482,255592365,Casco_Antiguo,Alfalfa,Inmueble_Completo,67,1,5,4.0,1.0,1.0,1.0,16.75
53487933,54707660,Casco_Antiguo,Santa Cruz,Inmueble_Completo,220,1,29,2.0,1.0,1.0,1.0,110.0
52998872,10795723,Casco_Antiguo,Feria,Inmueble_Completo,80,2,1,2.0,1.0,1.0,1.0,40.0
53245012,269512747,Casco_Antiguo,Santa Cruz,Inmueble_Completo,202,2,27,6.0,2.0,3.0,2.0,33.666666666666664
53000338,14958822,Bellavista_La_Palmera,"Sector Sur, La Palmera, Reina Mercedes",Inmueble_Completo,206,1,135,6.0,2.0,3.0,1.0,34.333333333333336
53000699,418855812,Casco_Antiguo,Alfalfa,Inmueble_Completo,108,2,3,4.0,1.0,2.0,1.0,27.0
53246812,170512874,Casco_Antiguo,Alfalfa,Inmueble_Completo,227,1,112,5.0,2.0,3.0,,45.4
53488277,430504751,Casco_Antiguo,Santa Cruz,Inmueble_Completo,133,2,1,4.0,2.0,3.0,1.0,33.25
53247230,287871445,Casco_Antiguo,Feria,Inmueble_Completo,91,2,28,3.0,2.0,2.0,,30.333333333333332
53002665,393805329,Bellavista_La_Palmera,"Sector Sur, La Palmera, Reina Mercedes",Inmueble_Completo,197,1,4,7.0,3.0,4.0,2.0,28.142857142857142
53003688,14958822,Bellavista_La_Palmera,"Sector Sur, La Palmera, Reina Mercedes",Inmueble_Completo,126,1,135,4.0,1.0,2.0,1.0,31.5
53488805,54707660,Casco_Antiguo,Alfalfa,Inmueble_Completo,164,1,29,2.0,1.0,1.0,1.0,82.0
53623871,433419119,Casco_Antiguo,San Lorenzo,Inmueble_Completo,147,1,5,4.0,1.0,2.0,1.0,36.75
53492891,368090960,Triana,Triana Casco Antiguo,Inmueble_Completo,202,2,5,6.0,2.0,4.0,2.0,33.666666666666664
53495799,63456346,Casco_Antiguo,San Bartolomé,Inmueble_Completo,106,2,2,4.0,1.0,2.0,1.0,26.5
53506123,287871445,Casco_Antiguo,Santa Cruz,Inmueble_Completo,99,2,28,4.0,1.0,1.0,1.0,24.75
53625660,434258804,Nervion,San Bernardo,Inmueble_Completo,111,1,1,4.0,2.0,3.0,1.0,27.75
53270179,9649853,Casco_Antiguo,San Bartolomé,Inmueble_Completo,86,5,19,6.0,2.0,3.0,2.0,14.333333333333334
53274241,55860325,Macarena,Villegas,Habitacion_Privada,24,3,1,1.0,1.0,1.0,1.0,24.0
53627229,226974213,Triana,Triana Casco Antiguo,Inmueble_Completo,108,2,5,7.0,2.0,4.0,1.0,15.428571428571429
53628253,226974213,Triana,Triana Casco Antiguo,Inmueble_Completo,134,2,5,8.0,2.0,5.0,1.0,16.75
53506346,433274372,Los_Remedios,Los Remedios,Inmueble_Completo,156,1,14,5.0,2.0,3.0,1.0,31.2
53286427,431396003,Los_Remedios,Los Remedios,Inmueble_Completo,61,3,1,2.0,1.0,1.0,1.0,30.5
53635487,51048225,Nervion,La Florida,Inmueble_Completo,101,1,105,4.0,2.0,4.0,1.0,25.25
53637865,14958822,Casco_Antiguo,Arenal,Inmueble_Completo,122,2,135,4.0,1.0,3.0,1.0,30.5
53291765,269512747,Casco_Antiguo,Santa Cruz,Inmueble_Completo,114,2,27,4.0,1.0,1.0,1.0,28.5
53302767,51048225,Triana,Triana Oeste,Inmueble_Completo,110,1,105,4.0,2.0,3.0,1.0,27.5
53507445,433274372,Casco_Antiguo,Arenal,Inmueble_Completo,171,1,14,5.0,3.0,4.0,1.0,34.2
53305561,170512874,Casco_Antiguo,Santa Catalina,Inmueble_Completo,197,1,112,,,,,
53309451,209110979,Casco_Antiguo,Feria,Inmueble_Completo,71,2,12,2.0,1.0,2.0,1.0,35.5
53507902,51048225,Casco_Antiguo,Alfalfa,Inmueble_Completo,148,1,105,4.0,2.0,3.0,1.0,37.0
53639830,14958822,Casco_Antiguo,Arenal,Inmueble_Completo,125,2,135,4.0,1.0,2.0,1.0,31.25
53324893,196977231,Casco_Antiguo,Museo,Inmueble_Completo,120,2,1,6.0,2.0,4.0,2.0,20.0
53639841,434366104,Nervion,La Calzada,Inmueble_Completo,142,1,1,6.0,3.0,4.0,3.0,23.666666666666668
53640234,14958822,Casco_Antiguo,Arenal,Inmueble_Completo,119,2,135,4.0,1.0,2.0,1.0,29.75
53640689,14958822,Casco_Antiguo,Arenal,Inmueble_Completo,127,2,135,4.0,1.0,3.0,1.0,31.75
53641806,189203635,Casco_Antiguo,Arenal,Inmueble_Completo,340,1,9,7.0,2.0,5.0,1.0,48.57142857142857
53643081,18376442,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,299,2,9,6.0,2.0,3.0,1.0,49.833333333333336
53512947,433325164,Nervion,Ciudad Jardín,Inmueble_Completo,57,2,1,5.0,3.0,3.0,1.0,11.4
53514688,226974213,Triana,Triana Este,Inmueble_Completo,153,2,5,7.0,2.0,4.0,2.0,21.857142857142858
53516394,226974213,Triana,Triana Casco Antiguo,Inmueble_Completo,114,2,5,6.0,2.0,2.0,1.0,19.0
53339516,18376442,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,249,1,9,6.0,2.0,2.0,2.0,41.5
53340020,430795818,Triana,Triana Casco Antiguo,Habitacion_Privada,30,2,2,2.0,1.0,2.0,1.0,15.0
53657597,434522671,Casco_Antiguo,Alfalfa,Inmueble_Completo,107,2,1,4.0,1.0,2.0,1.0,26.75
53659041,51048225,Casco_Antiguo,San Bartolomé,Inmueble_Completo,108,2,105,4.0,2.0,1.0,1.0,27.0
53344335,175608443,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,100,3,6,4.0,1.0,1.0,1.0,25.0
53684002,250939583,Casco_Antiguo,Arenal,Inmueble_Completo,134,2,2,2.0,1.0,1.0,1.0,67.0
53522104,433401180,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,94,2,2,4.0,1.0,2.0,,23.5
53524548,433419119,Casco_Antiguo,San Lorenzo,Inmueble_Completo,159,1,5,4.0,1.0,2.0,1.0,39.75
53351684,15440678,Casco_Antiguo,Arenal,Inmueble_Completo,268,2,30,7.0,3.0,7.0,3.0,38.285714285714285
53527958,433444976,Casco_Antiguo,Museo,Inmueble_Completo,376,1,1,8.0,4.0,8.0,3.0,47.0
53352171,431974610,Casco_Antiguo,Alfalfa,Inmueble_Completo,86,1,4,2.0,1.0,1.0,1.0,43.0
53694268,434876451,Sur,"Tiro de Línea, Santa Genoveva",Inmueble_Completo,76,2,2,3.0,1.0,2.0,1.0,25.333333333333332
53531691,433472927,Casco_Antiguo,Alfalfa,Inmueble_Completo,204,1,1,6.0,2.0,3.0,2.0,34.0
53354310,184405692,Casco_Antiguo,Santa Catalina,Inmueble_Completo,90,1,6,6.0,2.0,3.0,2.0,15.0
53536932,433274372,Triana,Barrio León,Inmueble_Completo,133,1,14,6.0,4.0,4.0,2.0,22.166666666666668
53694345,125149379,Bellavista_La_Palmera,Bami,Habitacion_Privada,40,1,1,1.0,1.0,1.0,1.0,40.0
53354975,269512747,Casco_Antiguo,Santa Catalina,Inmueble_Completo,71,2,27,3.0,1.0,1.0,1.0,23.666666666666668
53713110,435029117,Triana,Triana Oeste,Inmueble_Completo,81,2,1,4.0,1.0,2.0,1.0,20.25
53715279,209748933,Casco_Antiguo,San Gil,Inmueble_Completo,145,2,35,4.0,1.0,2.0,1.0,36.25
53537601,15819228,Triana,Triana Casco Antiguo,Inmueble_Completo,344,1,21,4.0,2.0,2.0,2.0,86.0
53355374,184405692,Casco_Antiguo,Santa Catalina,Inmueble_Completo,110,2,6,8.0,3.0,4.0,2.0,13.75
53549891,433419119,Casco_Antiguo,San Lorenzo,Inmueble_Completo,123,1,5,2.0,1.0,1.0,1.0,61.5
53355897,14958822,Casco_Antiguo,Arenal,Inmueble_Completo,170,2,135,4.0,2.0,2.0,1.0,42.5
53552778,409724873,Triana,Triana Casco Antiguo,Inmueble_Completo,85,2,4,3.0,1.0,,1.0,28.333333333333332
53355935,432000233,Casco_Antiguo,Alfalfa,Inmueble_Completo,175,1,7,6.0,2.0,2.0,,29.166666666666668
53729760,435162255,Casco_Antiguo,San Vicente,Inmueble_Completo,73,2,2,3.0,1.0,2.0,1.0,24.333333333333332
53362895,274029744,Nervion,Nervión,Inmueble_Completo,207,2,3,6.0,3.0,5.0,1.0,34.5
53730425,435162255,Casco_Antiguo,Museo,Inmueble_Completo,73,2,2,3.0,1.0,2.0,1.0,24.333333333333332
53371739,432129450,Casco_Antiguo,Alfalfa,Inmueble_Completo,178,1,17,4.0,1.0,2.0,1.0,44.5
53735917,18376442,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,59,2,9,4.0,1.0,1.0,1.0,14.75
53372035,432129450,Casco_Antiguo,Alfalfa,Inmueble_Completo,178,1,17,4.0,1.0,2.0,1.0,44.5
53578792,433274372,Nervion,San Bernardo,Inmueble_Completo,158,1,14,6.0,2.0,2.0,2.0,26.333333333333332
53579657,433274372,Casco_Antiguo,Santa Cruz,Inmueble_Completo,163,1,14,7.0,2.0,4.0,2.0,23.285714285714285
53736659,18376442,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,69,2,9,4.0,1.0,1.0,,17.25
53737340,18376442,Casco_Antiguo,Feria,Inmueble_Completo,299,2,9,6.0,2.0,2.0,2.0,49.833333333333336
53372764,432129450,Casco_Antiguo,Alfalfa,Inmueble_Completo,178,1,17,4.0,1.0,1.0,1.0,44.5
53748396,170512874,Casco_Antiguo,San Gil,Inmueble_Completo,130,2,112,4.0,2.0,1.0,1.0,32.5
53754872,105842350,Casco_Antiguo,Santa Catalina,Inmueble_Completo,133,3,15,4.0,2.0,3.0,1.0,33.25
53373044,432129450,Casco_Antiguo,Alfalfa,Inmueble_Completo,187,1,17,4.0,1.0,2.0,2.0,46.75
53373170,432129450,Casco_Antiguo,Alfalfa,Inmueble_Completo,187,1,17,4.0,1.0,1.0,1.0,46.75
53755734,105842350,Casco_Antiguo,Alfalfa,Inmueble_Completo,123,3,15,4.0,,1.0,1.0,30.75
53582104,433928761,Casco_Antiguo,Arenal,Inmueble_Completo,161,2,1,6.0,2.0,4.0,1.0,26.833333333333332
53373643,432143970,Casco_Antiguo,San Vicente,Inmueble_Completo,193,1,1,4.0,2.0,3.0,2.0,48.25
53588727,88508906,San_Pablo_Santa_Justa,Huerta de Santa Teresa,Inmueble_Completo,314,1,21,8.0,4.0,6.0,2.0,39.25
53764374,56838814,Los_Remedios,Los Remedios,Inmueble_Completo,134,1,30,6.0,3.0,6.0,2.0,22.333333333333332
53765906,3451296,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,260,1,22,7.0,3.0,4.0,2.0,37.142857142857146
53374252,432129450,Casco_Antiguo,Alfalfa,Inmueble_Completo,205,1,17,4.0,1.0,1.0,1.0,51.25
53591982,18790691,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",Inmueble_Completo,133,2,2,4.0,,2.0,0.0,33.25
53804878,51048225,Casco_Antiguo,San Bartolomé,Inmueble_Completo,91,1,105,3.0,,2.0,1.0,30.333333333333332
53814047,352355386,Casco_Antiguo,Santa Cruz,Inmueble_Completo,258,2,6,4.0,2.0,4.0,2.0,64.5
53596490,16458820,Casco_Antiguo,San Bartolomé,Inmueble_Completo,80,2,1,4.0,1.0,2.0,1.0,20.0
53598142,56838814,Casco_Antiguo,Santa Catalina,Inmueble_Completo,122,1,30,2.0,1.0,1.0,1.0,61.0
53601314,184049152,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,325,1,45,7.0,3.0,5.0,2.0,46.42857142857143
54189191,424295773,Sur,El Plantinar,Inmueble_Completo,70,1,2,4.0,1.0,1.0,1.0,17.5
53821083,15819228,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,129,1,21,2.0,1.0,1.0,1.0,64.5
54214026,265973518,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,109,2,2,,,,,
53830688,54601529,Los_Remedios,Los Remedios,Inmueble_Completo,171,2,10,3.0,,1.0,1.0,57.0
53605508,434103854,Casco_Antiguo,Santa Cruz,Inmueble_Completo,137,1,2,2.0,1.0,1.0,1.0,68.5
54218036,18376442,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,59,1,9,4.0,1.0,1.0,1.0,14.75
53837884,436104185,Casco_Antiguo,Arenal,Inmueble_Completo,86,2,1,4.0,1.0,2.0,1.0,21.5
54232487,344370904,Casco_Antiguo,Arenal,Inmueble_Completo,185,2,12,6.0,2.0,3.0,1.0,30.833333333333332
53606138,434103854,Casco_Antiguo,Santa Cruz,Inmueble_Completo,129,1,2,4.0,1.0,2.0,1.0,32.25
53606315,411327931,Triana,Triana Este,Inmueble_Completo,91,2,1,2.0,1.0,1.0,1.0,45.5
54234324,126472204,Casco_Antiguo,San Julián,Inmueble_Completo,71,1,8,3.0,2.0,2.0,1.0,23.666666666666668
54235413,170512874,Casco_Antiguo,Alfalfa,Inmueble_Completo,119,1,112,2.0,,2.0,1.0,59.5
53617474,7222663,San_Pablo_Santa_Justa,San José Obrero,Inmueble_Completo,81,1,13,4.0,1.0,2.0,1.0,20.25
54242298,439860127,Casco_Antiguo,San Bartolomé,Inmueble_Completo,94,2,1,4.0,2.0,3.0,1.0,23.5
53617773,7222663,San_Pablo_Santa_Justa,San José Obrero,Inmueble_Completo,81,1,13,4.0,1.0,2.0,1.0,20.25
53618332,287871445,Casco_Antiguo,Santa Cruz,Inmueble_Completo,154,2,28,6.0,2.0,3.0,2.0,25.666666666666668
53622809,434238118,Triana,Triana Casco Antiguo,Inmueble_Completo,119,1,1,6.0,2.0,4.0,,19.833333333333332
53847589,391810099,Triana,Triana Este,Inmueble_Completo,285,1,1,,,,,
53868057,209748933,Triana,Triana Casco Antiguo,Inmueble_Completo,253,2,35,6.0,2.0,5.0,1.0,42.166666666666664
54284569,11263265,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,217,1,28,4.0,2.0,2.0,2.0,54.25
